f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,conversion,treatment,split
22.75219347453256,10.059654474774549,8.491309887846837,4.679881620097284,11.973287497876754,3.01306434186306,-8.281970981169724,9.994004484733724,3.732823818846211,38.53124646990541,6.06379884568465,-0.1686792210005612,0,1,train
26.74115932483292,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
14.22792879195024,10.059654474774549,8.214382844395335,3.907661871341429,10.280525225748212,4.115453421277861,-9.564218962125777,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
26.09423747879315,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-10.877569052528289,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
24.795259737661183,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
24.057661724624964,10.059654474774549,8.33455447095357,4.679881620097284,10.280525225748212,4.115453421277861,-12.347071728829391,4.833814577796811,3.75080619966169,42.7033117433038,5.300374864042156,-0.1686792210005612,0,1,train
24.28163032518094,10.059654474774549,8.679778446544454,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.8928533772384566,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
23.70248641279629,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-4.5954595714654,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
25.952093790010952,10.059654474774549,9.016175520068169,4.679881620097284,10.280525225748212,4.115453421277861,-8.883666417678066,4.833814577796811,3.8874319574035,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
13.635077596325296,10.059654474774549,8.334695220217498,-4.1654920052509485,11.02958446403841,0.0261286837261192,-18.504762897031025,8.955608209070782,3.817306201030535,33.21319309429225,5.994601975872579,-0.1686792210005612,0,1,train
21.033293924697432,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-9.564218962125777,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
25.772995940929224,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-2.411114577488788,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
12.616364906986496,10.059654474774549,8.644684040692601,4.679881620097284,10.280525225748212,4.115453421277861,0.294442711255606,4.833814577796811,3.915573968052625,23.570167804020077,5.300374864042156,-0.1686792210005612,0,1,train
21.95847780529254,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-2.411114577488788,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,0,train
21.527804013971075,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-10.006574148954186,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
25.34424804810751,10.059654474774549,9.011819611483688,4.679881620097284,10.280525225748212,4.115453421277861,-10.403861937437794,4.833814577796811,3.9272539577771166,13.190055934673358,5.300374864042156,-0.1686792210005612,0,0,train
18.30896808101985,10.059654474774549,8.214382844395335,2.039644860291851,10.280525225748212,4.115453421277861,-7.011751650975883,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
12.616364906986496,10.059654474774549,8.679503651584758,4.679881620097284,10.280525225748212,4.115453421277861,0.294442711255606,4.833814577796811,3.94371597870175,16.226044033102564,5.300374864042156,-0.1686792210005612,0,1,train
26.052697416429847,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-2.411114577488788,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,0,train
25.83675600052012,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-4.5954595714654,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
12.616364906986496,10.059654474774549,8.928828340483658,4.679881620097284,10.280525225748212,4.115453421277861,0.294442711255606,4.833814577796811,3.9346562748271774,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
12.616364906986496,10.059654474774549,9.007139929470274,4.679881620097284,10.280525225748212,4.115453421277861,0.294442711255606,4.833814577796811,3.94371597870175,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
22.956737323247303,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
24.366419084658773,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-5.576413692425332,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
12.616364906986496,10.059654474774549,8.806293913751977,4.679881620097284,10.280525225748212,4.115453421277861,0.294442711255606,4.833814577796811,3.8011460427544703,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
17.946386532579687,10.059654474774549,8.531380254591,2.9347800451266948,10.280525225748212,4.115453421277861,-3.2821094810628875,4.833814577796811,3.906514264178053,25.24099262342832,5.300374864042156,-0.1686792210005612,0,1,train
24.49855911499882,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-6.359690430716956,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
12.616364906986496,10.059654474774549,9.018741081415929,4.679881620097284,10.280525225748212,4.115453421277861,0.294442711255606,4.833814577796811,3.9553959684262416,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
21.52586669218313,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-3.99376413495706,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
26.73669541046946,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
23.80641768727973,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-5.987666769807284,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
19.495610129865803,10.059654474774549,8.644447070401643,0.8424419164681236,10.280525225748212,4.115453421277861,-8.058864882616726,4.833814577796811,3.838804801570341,37.728227548542655,5.300374864042156,-0.1686792210005612,0,1,train
22.075067426807195,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-2.411114577488788,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
26.07506309706072,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-5.116671866233181,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
26.165871725812256,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-3.99376413495706,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
24.09942763589383,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-2.411114577488788,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
12.616364906986496,10.059654474774549,8.833070163372561,4.679881620097284,10.280525225748212,4.115453421277861,0.294442711255606,4.833814577796811,3.94371597870175,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
26.68278153974845,10.059654474774549,8.907930926580994,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.9553959684262416,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
22.27661510404675,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-3.2821094810628875,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
23.0471941452072,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-11.944313310041297,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
12.616364906986496,10.059654474774549,8.87182242986304,4.679881620097284,10.280525225748212,4.115453421277861,0.294442711255606,4.833814577796811,3.9553959684262416,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
25.997797045883463,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-6.359690430716956,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,0,train
26.56566683681842,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
26.627746841622216,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-5.987666769807284,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
24.80385815387189,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,0,train
19.07329227814189,10.059654474774549,8.2662481032102,1.614661665223978,12.594888795323168,4.115453421277861,-13.353454565674014,4.833814577796811,3.756744507057855,41.85765144524304,6.183861930646459,-0.1686792210005612,1,1,train
21.337859652283804,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-2.411114577488788,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
26.52677171241825,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
24.23962794627574,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-8.058864882616726,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
23.46679930152924,10.059654474774549,8.98057469599714,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.902644638548389,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
22.524031555656897,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-4.5954595714654,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,0,train
16.14490190791676,10.059654474774549,8.214382844395335,3.3597632401945674,10.280525225748212,4.115453421277861,-2.411114577488788,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
26.06702561015202,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-8.281970981169724,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
23.137596588677702,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-5.987666769807284,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
22.35130317828028,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
25.713186230803856,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-2.411114577488788,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
22.589479271224675,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-2.411114577488788,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
22.341865103164047,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-2.411114577488788,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
23.692201111902317,10.059654474774549,8.889404755600056,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.94371597870175,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
26.66200442156136,10.059654474774549,8.870570761752814,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.910791936852483,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
13.79963740195572,10.059654474774549,8.214382844395335,1.4331407362202988,10.280525225748212,4.115453421277861,-6.699321423701454,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
24.31178301627217,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-2.411114577488788,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,0,train
24.38597605168499,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-2.411114577488788,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
25.71284277764187,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-5.987666769807284,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,0,train
26.371869665683903,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-2.411114577488788,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
25.90974665921921,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
23.444383408857405,10.059654474774549,9.018844293157867,4.679881620097284,11.02958446403841,4.115453421277861,-8.883666417678066,4.833814577796811,3.8463606172501392,13.190055934673358,6.4290525473231295,-0.1686792210005612,0,1,train
12.616364906986496,10.059654474774549,8.80833672702819,4.679881620097284,10.280525225748212,4.115453421277861,0.294442711255606,4.833814577796811,3.9272539577771166,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
13.055894439822742,10.059654474774549,8.240547299872699,3.3597632401945674,11.02958446403841,4.115453421277861,-2.411114577488788,4.833814577796811,3.8709699364788666,30.7963731070621,5.952100171742263,-0.2673502399367461,0,1,train
18.82337925133711,10.059654474774549,8.585636915129575,2.587543491438713,11.02958446403841,3.01306434186306,-10.647897276929625,11.569456148219643,3.811047631141,29.642144000878485,6.429729009333571,-0.1686792210005612,0,1,train
26.297790302539006,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-5.987666769807284,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,0,train
12.616364906986496,10.059654474774549,8.972783440474446,4.679881620097284,10.280525225748212,4.115453421277861,0.294442711255606,4.833814577796811,3.9346562748271774,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
12.765129344399975,10.059654474774549,8.214382844395335,0.2016210398228279,10.280525225748212,4.115453421277861,-8.883666417678066,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
23.56562950773857,10.059654474774549,8.952872696386072,4.679881620097284,10.280525225748212,4.115453421277861,-2.411114577488788,4.833814577796811,3.874502627899264,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
26.161747165978657,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
12.616364906986496,10.059654474774549,9.03070036564443,4.679881620097284,10.280525225748212,4.115453421277861,0.294442711255606,4.833814577796811,3.9346562748271774,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
22.0134852034734,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-4.5954595714654,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
23.692974387468418,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-2.411114577488788,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,0,train
17.83010476791621,10.059654474774549,8.810599284192783,2.587543491438713,10.280525225748212,4.115453421277861,-3.99376413495706,4.833814577796811,3.802065334990932,13.190055934673358,5.300374864042156,-0.1686792210005612,0,0,train
23.17965027899648,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-3.99376413495706,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
23.648393059261775,10.059654474774549,9.030587227116335,4.679881620097284,10.280525225748212,4.115453421277861,-6.699321423701454,4.833814577796811,3.915573968052625,13.190055934673358,5.300374864042156,-0.1686792210005612,0,0,train
12.616364906986496,10.059654474774549,8.343827005213008,4.679881620097284,10.280525225748212,4.115453421277861,0.294442711255606,4.833814577796811,3.94371597870175,18.38011186934672,5.300374864042156,-0.1686792210005612,0,1,train
24.40695064857742,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-3.99376413495706,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
21.048389342159677,10.059654474774549,8.406240027699054,4.679881620097284,11.02958446403841,4.115453421277861,-1.288206846212666,4.833814577796811,3.869312549654355,20.05093668875496,6.428637736358263,-0.1686792210005612,0,1,train
22.41851070220609,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
13.786552891926918,10.059654474774549,8.214382844395335,3.907661871341429,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
14.519622544041544,10.059654474774549,8.214382844395335,3.907661871341429,10.280525225748212,4.115453421277861,-6.359690430716956,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.1686792210005612,0,1,train
